% SARTA for CrIS, June 2003 version, Scott Hannon <hannon@umbc.edu>
%
% Error estimates for fast model versus radiance from training transmittance
% 48 regression profiles at 6 angles each
%
% channel number   wavenumber      mean BT(K)      error RMS(K)    error bias(K)   error std(K)
%---------------   -------------   -------------   -------------   -------------   -------------
   4.9700000e+02   9.4500000e+02   2.7155295e+02   9.2494299e-03  -6.1715615e-03   6.9013884e-03
   4.9800000e+02   9.4562500e+02   2.7137511e+02   1.1534607e-02   8.8326656e-03   7.4312122e-03
   4.9900000e+02   9.4625000e+02   2.7135935e+02   8.3290682e-03  -5.7270838e-03   6.0581617e-03
   5.0000000e+02   9.4687500e+02   2.7168238e+02   1.2526460e-02   9.7791287e-03   7.8418336e-03
   5.0100000e+02   9.4750000e+02   2.7061934e+02   2.1071082e-02  -4.5504865e-03   2.0609668e-02
   5.0200000e+02   9.4812500e+02   2.6920901e+02   1.8511199e-02   1.0300284e-02   1.5407560e-02
   5.0300000e+02   9.4875000e+02   2.7027318e+02   1.3007421e-02  -3.9889876e-03   1.2402220e-02
   5.0400000e+02   9.4937500e+02   2.7110327e+02   1.3250298e-02   9.4620803e-03   9.2918909e-03
   5.0500000e+02   9.5000000e+02   2.7164468e+02   7.2628915e-03  -5.8107378e-03   4.3647531e-03
   5.0600000e+02   9.5062500e+02   2.7170017e+02   1.0698995e-02   7.0219854e-03   8.0862390e-03
   5.0700000e+02   9.5125000e+02   2.7134033e+02   8.6786241e-03  -5.8462955e-03   6.4251605e-03
   5.0800000e+02   9.5187500e+02   2.7178883e+02   1.7508222e-02   6.6220839e-03   1.6235798e-02
   5.0900000e+02   9.5250000e+02   2.7145733e+02   7.2438513e-03  -3.0798541e-03   6.5679269e-03
   5.1000000e+02   9.5312500e+02   2.7081760e+02   1.1371772e-02   1.0782315e-03   1.1340245e-02
   5.1100000e+02   9.5375000e+02   2.7125976e+02   1.5412239e-02  -1.0884326e-03   1.5400518e-02
   5.1200000e+02   9.5437500e+02   2.7123139e+02   8.9841578e-03   4.4110653e-04   8.9889418e-03
   5.1300000e+02   9.5500000e+02   2.7090342e+02   1.3694169e-02  -1.7514818e-03   1.3605341e-02
   5.1400000e+02   9.5562500e+02   2.7093123e+02   1.4236713e-02   2.6465977e-03   1.4012899e-02
   5.1500000e+02   9.5625000e+02   2.7140784e+02   7.4240936e-03   4.0392336e-04   7.4260009e-03
   5.1600000e+02   9.5687500e+02   2.7194816e+02   7.6132808e-03   2.8918680e-03   7.0549248e-03
   5.1700000e+02   9.5750000e+02   2.7190638e+02   7.8236029e-03  -2.3097964e-03   7.4878758e-03
   5.1800000e+02   9.5812500e+02   2.7187591e+02   1.0040827e-02   3.5829539e-03   9.3961266e-03
   5.1900000e+02   9.5875000e+02   2.7193881e+02   1.0628493e-02  -1.1081522e-03   1.0588966e-02
   5.2000000e+02   9.5937500e+02   2.7164087e+02   1.2998731e-02  -9.0171809e-04   1.2989989e-02
   5.2100000e+02   9.6000000e+02   2.7189732e+02   1.0961123e-02   1.4087404e-04   1.0979296e-02
   5.2200000e+02   9.6062500e+02   2.7211783e+02   9.8886636e-03   1.4380997e-03   9.8005636e-03
   5.2300000e+02   9.6125000e+02   2.7212733e+02   1.4448126e-02  -9.1612944e-03   1.1191691e-02
   5.2400000e+02   9.6187500e+02   2.7205751e+02   8.4655716e-03  -5.6753044e-03   6.2924004e-03
   5.2500000e+02   9.6250000e+02   2.7211807e+02   1.5083646e-02  -1.1531265e-02   9.7404177e-03
   5.2600000e+02   9.6312500e+02   2.7192579e+02   8.6548875e-03   4.8241528e-05   8.6698180e-03
   5.2700000e+02   9.6375000e+02   2.7201330e+02   1.4823981e-02  -1.1888733e-02   8.8702674e-03
   5.2800000e+02   9.6437500e+02   2.7182691e+02   8.1293100e-03   1.0106753e-03   8.0802798e-03
   5.2900000e+02   9.6500000e+02   2.7172285e+02   1.2292064e-02  -9.3068666e-03   8.0437388e-03
   5.3000000e+02   9.6562500e+02   2.7158042e+02   8.5396963e-03  -2.2747086e-03   8.2454948e-03
   5.3100000e+02   9.6625000e+02   2.7117729e+02   8.5762800e-03  -3.9814431e-03   7.6093191e-03
   5.3200000e+02   9.6687500e+02   2.7126110e+02   9.0814362e-03  -1.4903536e-04   9.0960186e-03
   5.3300000e+02   9.6750000e+02   2.7127385e+02   6.0596208e-03  -1.6251105e-03   5.8477994e-03
   5.3400000e+02   9.6812500e+02   2.7153619e+02   8.3948146e-03   3.6339629e-03   7.5806835e-03
   5.3500000e+02   9.6875000e+02   2.7153382e+02   6.1906218e-03  -2.6676951e-03   5.5960644e-03
   5.3600000e+02   9.6937500e+02   2.7136444e+02   8.1684650e-03   3.8667046e-03   7.2078295e-03
   5.3700000e+02   9.7000000e+02   2.7147259e+02   9.6202339e-03  -1.9527453e-03   9.4363589e-03
   5.3800000e+02   9.7062500e+02   2.7092997e+02   9.7341146e-03   4.5017798e-04   9.7406248e-03
   5.3900000e+02   9.7125000e+02   2.7078555e+02   1.1807118e-02  -1.7414597e-03   1.1698313e-02
   5.4000000e+02   9.7187500e+02   2.7057819e+02   1.1244469e-02   2.5586249e-05   1.1264012e-02
   5.4100000e+02   9.7250000e+02   2.7125726e+02   8.6678685e-03  -6.3005163e-04   8.6599873e-03
   5.4200000e+02   9.7312500e+02   2.7060621e+02   1.1321714e-02  -1.4837315e-04   1.1340447e-02
   5.4300000e+02   9.7375000e+02   2.7038366e+02   1.6337704e-02  -2.4526905e-03   1.6180666e-02
   5.4400000e+02   9.7437500e+02   2.7068411e+02   1.2811473e-02   1.2840020e-03   1.2769155e-02
   5.4500000e+02   9.7500000e+02   2.7110608e+02   1.3059309e-02  -1.2468251e-03   1.3022281e-02
   5.4600000e+02   9.7562500e+02   2.7039174e+02   3.0890790e-02   2.8302883e-03   3.0814401e-02
   5.4700000e+02   9.7625000e+02   2.7036893e+02   3.1342218e-02  -1.2468236e-03   3.1371921e-02
   5.4800000e+02   9.7687500e+02   2.7078805e+02   2.8595882e-02   1.1301012e-02   2.6313795e-02
   5.4900000e+02   9.7750000e+02   2.7067381e+02   1.7923401e-02  -2.9273550e-03   1.7713508e-02
   5.5000000e+02   9.7812500e+02   2.7104235e+02   1.5461651e-02  -1.1287664e-03   1.5447235e-02
   5.5100000e+02   9.7875000e+02   2.7115290e+02   1.9727983e-02  -4.5034971e-03   1.9240510e-02
   5.5200000e+02   9.7937500e+02   2.7127901e+02   1.7325920e-02   3.8668136e-03   1.6918307e-02
   5.5300000e+02   9.8000000e+02   2.7130193e+02   1.8503924e-02  -5.0479598e-03   1.7833047e-02
   5.5400000e+02   9.8062500e+02   2.7122314e+02   2.0131188e-02   3.8647388e-03   1.9791124e-02
   5.5500000e+02   9.8125000e+02   2.7108620e+02   2.4007263e-02  -4.2714464e-03   2.3665334e-02
   5.5600000e+02   9.8187500e+02   2.7103345e+02   2.4548290e-02  -2.9125550e-03   2.4417325e-02
   5.5700000e+02   9.8250000e+02   2.7119724e+02   2.5239954e-02  -5.4342128e-03   2.4690918e-02
   5.5800000e+02   9.8312500e+02   2.7114277e+02   2.6884700e-02   5.2145573e-03   2.6420052e-02
   5.5900000e+02   9.8375000e+02   2.7094387e+02   3.1749061e-02  -5.4652547e-03   3.1329570e-02
   5.6000000e+02   9.8437500e+02   2.7079408e+02   3.1030583e-02  -4.2106107e-03   3.0797095e-02
   5.6100000e+02   9.8500000e+02   2.7097186e+02   3.3442049e-02  -7.5749221e-03   3.2629558e-02
   5.6200000e+02   9.8562500e+02   2.7104257e+02   3.2609895e-02  -3.2192716e-03   3.2507086e-02
   5.6300000e+02   9.8625000e+02   2.7079160e+02   4.1101769e-02  -8.6955908e-03   4.0241333e-02
   5.6400000e+02   9.8687500e+02   2.7063182e+02   4.4571510e-02  -5.0295113e-03   4.4363920e-02
   5.6500000e+02   9.8750000e+02   2.7051932e+02   4.8638402e-02  -7.8423140e-03   4.8085557e-02
   5.6600000e+02   9.8812500e+02   2.7065997e+02   4.2707634e-02   6.0095527e-03   4.2356305e-02
   5.6700000e+02   9.8875000e+02   2.7027087e+02   5.4169613e-02  -5.8043627e-03   5.3951489e-02
   5.6800000e+02   9.8937500e+02   2.6996743e+02   5.9879329e-02   8.0270068e-03   5.9442156e-02
   5.6900000e+02   9.9000000e+02   2.6984015e+02   6.9621068e-02   8.9133248e-04   6.9736538e-02
   5.7000000e+02   9.9062500e+02   2.6991586e+02   6.3399995e-02   1.4367592e-02   6.1858046e-02
   5.7100000e+02   9.9125000e+02   2.6976818e+02   4.6259019e-02  -3.6352863e-03   4.6196229e-02
   5.7200000e+02   9.9187500e+02   2.6905245e+02   4.5251234e-02  -4.4680148e-04   4.5327791e-02
   5.7300000e+02   9.9250000e+02   2.6901664e+02   4.6799336e-02  -3.3132467e-03   4.6763162e-02
   5.7400000e+02   9.9312500e+02   2.6887966e+02   4.3052747e-02   1.5760834e-03   4.3098778e-02
   5.7500000e+02   9.9375000e+02   2.6909015e+02   4.5808038e-02  -3.1250518e-03   4.5780867e-02
   5.7600000e+02   9.9437500e+02   2.6800570e+02   4.3575643e-02   8.6245111e-03   4.2787982e-02
   5.7700000e+02   9.9500000e+02   2.6795287e+02   4.5709860e-02  -5.5520425e-04   4.5786047e-02
   5.7800000e+02   9.9562500e+02   2.6776302e+02   4.5146272e-02   3.9655366e-03   4.5050053e-02
   5.7900000e+02   9.9625000e+02   2.6836492e+02   4.5339987e-02  -2.4626761e-03   4.5351860e-02
   5.8000000e+02   9.9687500e+02   2.6731464e+02   4.4892763e-02   5.1125202e-03   4.4678332e-02
   5.8100000e+02   9.9750000e+02   2.6685760e+02   4.8088063e-02  -1.6833938e-03   4.8142242e-02
   5.8200000e+02   9.9812500e+02   2.6639806e+02   8.2436296e-02   3.9934393e-02   7.2243402e-02
   5.8300000e+02   9.9875000e+02   2.6654853e+02   4.4617567e-02   1.1520241e-03   4.4680330e-02
   5.8400000e+02   9.9937500e+02   2.6523186e+02   1.1668207e-01   6.2630537e-02   9.8619937e-02
   5.8500000e+02   1.0000000e+03   2.6449109e+02   5.6249772e-02   1.0659940e-03   5.6337563e-02
   5.8600000e+02   1.0006250e+03   2.6452022e+02   1.3010585e-01   6.9480998e-02   1.1019112e-01
   5.8700000e+02   1.0012500e+03   2.6527665e+02   5.6910221e-02   6.5865973e-04   5.7005463e-02
   5.8800000e+02   1.0018750e+03   2.6436980e+02   6.5106132e-02   1.0017298e-02   6.4442858e-02
   5.8900000e+02   1.0025000e+03   2.6349706e+02   7.2250057e-02   1.3746818e-03   7.2362717e-02
   5.9000000e+02   1.0031250e+03   2.6291139e+02   9.4439476e-02   4.6092995e-02   8.2570720e-02
   5.9100000e+02   1.0037500e+03   2.6273659e+02   6.2818487e-02   1.9329530e-03   6.2898034e-02
   5.9200000e+02   1.0043750e+03   2.6188641e+02   7.5106765e-02   3.1425253e-02   6.8335158e-02
   5.9300000e+02   1.0050000e+03   2.6104102e+02   6.5095472e-02   4.2566680e-04   6.5207386e-02
   5.9400000e+02   1.0056250e+03   2.6094539e+02   5.6337413e-02   7.8833286e-03   5.5880225e-02
   5.9500000e+02   1.0062500e+03   2.6073130e+02   5.4670046e-02  -5.3065819e-04   5.4762627e-02
   5.9600000e+02   1.0068750e+03   2.5986214e+02   6.6281501e-02   1.4019609e-02   6.4894611e-02
   5.9700000e+02   1.0075000e+03   2.5894759e+02   6.4887907e-02  -8.0119936e-04   6.4995899e-02
   5.9800000e+02   1.0081250e+03   2.5921998e+02   5.8917665e-02   7.9948103e-03   5.8474325e-02
   5.9900000e+02   1.0087500e+03   2.5925851e+02   7.3099819e-02  -2.6454613e-03   7.3179091e-02
   6.0000000e+02   1.0093750e+03   2.5739551e+02   1.4261745e-01   7.6901073e-02   1.2031719e-01
   6.0100000e+02   1.0100000e+03   2.5578789e+02   8.0322260e-02  -2.8090397e-03   8.0412853e-02
   6.0200000e+02   1.0106250e+03   2.5581783e+02   9.0092480e-02   3.1512844e-02   8.4548308e-02
   6.0300000e+02   1.0112500e+03   2.5560019e+02   8.3770784e-02   9.0684933e-04   8.3911682e-02
   6.0400000e+02   1.0118750e+03   2.5449838e+02   7.6057835e-02   1.6310674e-02   7.4417641e-02
   6.0500000e+02   1.0125000e+03   2.5447419e+02   6.1762983e-02  -3.4471000e-03   6.1774054e-02
   6.0600000e+02   1.0131250e+03   2.5494524e+02   5.6570932e-02   8.8874584e-03   5.5965695e-02
   6.0700000e+02   1.0137500e+03   2.5318217e+02   6.5579881e-02   4.9699134e-03   6.5505112e-02
   6.0800000e+02   1.0143750e+03   2.5159405e+02   7.7623325e-02   2.3874487e-02   7.3989174e-02
   6.0900000e+02   1.0150000e+03   2.5259538e+02   6.7089930e-02   4.9398870e-03   6.7024282e-02
   6.1000000e+02   1.0156250e+03   2.5324695e+02   6.4038835e-02   2.0031471e-02   6.0931138e-02
   6.1100000e+02   1.0162500e+03   2.5171858e+02   5.9337273e-02  -4.5111947e-04   5.9438841e-02
   6.1200000e+02   1.0168750e+03   2.5127273e+02   8.9760095e-02   4.6463174e-02   7.6932430e-02
   6.1300000e+02   1.0175000e+03   2.5070682e+02   5.9349883e-02   4.3194387e-03   5.9295525e-02
   6.1400000e+02   1.0181250e+03   2.4916147e+02   1.2435900e-01   6.0249133e-02   1.0897909e-01
   6.1500000e+02   1.0187500e+03   2.4854947e+02   5.9180436e-02   1.5977943e-03   5.9261837e-02
   6.1600000e+02   1.0193750e+03   2.4950886e+02   5.9712064e-02   1.7859394e-02   5.7077883e-02
   6.1700000e+02   1.0200000e+03   2.4882059e+02   5.7594860e-02  -1.0514818e-03   5.7685497e-02
   6.1800000e+02   1.0206250e+03   2.4725222e+02   6.5985810e-02   7.7986174e-03   6.5637398e-02
   6.1900000e+02   1.0212500e+03   2.4772468e+02   7.0001549e-02  -1.5617068e-03   7.0105944e-02
   6.2000000e+02   1.0218750e+03   2.4838746e+02   7.3629444e-02   1.1721614e-02   7.2816959e-02
   6.2100000e+02   1.0225000e+03   2.4718836e+02   7.6086920e-02  -1.5305268e-03   7.6203938e-02
   6.2200000e+02   1.0231250e+03   2.4696992e+02   7.7886043e-02   2.5556834e-03   7.7979601e-02
   6.2300000e+02   1.0237500e+03   2.4785524e+02   8.2793666e-02  -1.7756617e-03   8.2918704e-02
   6.2400000e+02   1.0243750e+03   2.4702832e+02   9.1464230e-02   5.0312612e-03   9.1484711e-02
   6.2500000e+02   1.0250000e+03   2.4615204e+02   9.6274643e-02  -1.0724494e-03   9.6436239e-02
   6.2600000e+02   1.0256250e+03   2.4725913e+02   1.0498827e-01   1.0658534e-02   1.0462763e-01
   6.2700000e+02   1.0262500e+03   2.4729255e+02   1.1140853e-01   1.6887717e-03   1.1158963e-01
   6.2800000e+02   1.0268750e+03   2.4619969e+02   1.1561673e-01   6.7940807e-03   1.1561783e-01
   6.2900000e+02   1.0275000e+03   2.4679134e+02   1.1862420e-01  -5.9484362e-04   1.1882918e-01
   6.3000000e+02   1.0281250e+03   2.4703336e+02   1.1315744e-01   6.7209291e-03   1.1315429e-01
   6.3100000e+02   1.0287500e+03   2.4570210e+02   1.1796422e-01   3.7654358e-03   1.1810934e-01
   6.3200000e+02   1.0293750e+03   2.4622390e+02   1.4717687e-01   3.1966395e-02   1.4391350e-01
   6.3300000e+02   1.0300000e+03   2.4803672e+02   1.1820861e-01   5.1179797e-03   1.1830333e-01
   6.3400000e+02   1.0306250e+03   2.4773453e+02   1.7575304e-01   6.6182187e-02   1.6309940e-01
   6.3500000e+02   1.0312500e+03   2.4673091e+02   1.1933349e-01   2.6374269e-03   1.1951201e-01
   6.3600000e+02   1.0318750e+03   2.4762924e+02   1.1416612e-01   3.4479052e-02   1.0902463e-01
   6.3700000e+02   1.0325000e+03   2.4705847e+02   9.3734923e-02   2.6599489e-03   9.3860268e-02
   6.3800000e+02   1.0331250e+03   2.4615792e+02   9.7271980e-02   1.7904254e-02   9.5776443e-02
   6.3900000e+02   1.0337500e+03   2.4685930e+02   7.9802423e-02  -1.4984032e-03   7.9927237e-02
   6.4000000e+02   1.0343750e+03   2.4577478e+02   8.0079052e-02  -9.3843002e-04   8.0212933e-02
   6.4100000e+02   1.0350000e+03   2.4428265e+02   7.5179981e-02  -3.1795913e-03   7.5243458e-02
   6.4200000e+02   1.0356250e+03   2.4457171e+02   6.1699394e-02   8.1364929e-04   6.1801416e-02
   6.4300000e+02   1.0362500e+03   2.4359658e+02   7.1681589e-02  -3.4144555e-03   7.1724852e-02
   6.4400000e+02   1.0368750e+03   2.4209368e+02   6.9629247e-02   1.1673076e-03   6.9740644e-02
   6.4500000e+02   1.0375000e+03   2.4182793e+02   6.8504112e-02  -3.1206790e-03   6.8552112e-02
   6.4600000e+02   1.0381250e+03   2.4076382e+02   7.8637991e-02   1.7204931e-02   7.6866374e-02
   6.4700000e+02   1.0387500e+03   2.3958627e+02   7.1631273e-02  -1.6839911e-03   7.1736126e-02
   6.4800000e+02   1.0393750e+03   2.3889086e+02   1.2098430e-01   3.6229491e-02   1.1563326e-01
   6.4900000e+02   1.0400000e+03   2.3842715e+02   8.3551793e-02  -2.5036304e-03   8.3659643e-02
   6.5000000e+02   1.0406250e+03   2.3831377e+02   1.1145547e-01   6.8245147e-03   1.1143998e-01
   6.5100000e+02   1.0412500e+03   2.3963537e+02   1.2648610e-01  -3.9880095e-03   1.2664327e-01
   6.5200000e+02   1.0418750e+03   2.5017915e+02   2.0878979e-01   5.7381819e-02   2.0109928e-01
   6.5300000e+02   1.0425000e+03   2.6127891e+02   6.2627648e-02  -1.6944225e-03   6.2713695e-02
   6.5400000e+02   1.0431250e+03   2.6441790e+02   8.2993701e-02   3.9352269e-02   7.3198070e-02
   6.5500000e+02   1.0437500e+03   2.6443083e+02   4.2605887e-02  -7.5654683e-03   4.2001795e-02
   6.5600000e+02   1.0443750e+03   2.6005018e+02   7.3564860e-02   5.5763351e-03   7.3480890e-02
   6.5700000e+02   1.0450000e+03   2.5620973e+02   8.5497552e-02  -1.6672673e-03   8.5630087e-02
   6.5800000e+02   1.0456250e+03   2.5391008e+02   1.0196501e-01   1.1142867e-02   1.0153075e-01
   6.5900000e+02   1.0462500e+03   2.4894545e+02   1.1929673e-01   2.4411735e-03   1.1947936e-01
   6.6000000e+02   1.0468750e+03   2.4717472e+02   1.1540012e-01   8.8047367e-03   1.1526402e-01
   6.6100000e+02   1.0475000e+03   2.4386828e+02   1.3127130e-01   2.6437502e-03   1.3147313e-01
   6.6200000e+02   1.0481250e+03   2.4242173e+02   1.3059083e-01   1.0719981e-02   1.3037664e-01
   6.6300000e+02   1.0487500e+03   2.4337734e+02   1.3606174e-01   3.1694702e-03   1.3626159e-01
   6.6400000e+02   1.0493750e+03   2.4249122e+02   1.4087806e-01   1.3284229e-02   1.4049446e-01
   6.6500000e+02   1.0500000e+03   2.4155242e+02   1.1991524e-01   4.3470699e-04   1.2012318e-01
   6.6600000e+02   1.0506250e+03   2.3885892e+02   1.2414448e-01   3.0489470e-02   1.2055167e-01
   6.6700000e+02   1.0512500e+03   2.4025530e+02   1.2777843e-01   2.9099623e-03   1.2796765e-01
   6.6800000e+02   1.0518750e+03   2.3979155e+02   1.6866430e-01   3.7179845e-02   1.6480173e-01
   6.6900000e+02   1.0525000e+03   2.3878982e+02   1.3051817e-01  -2.2376225e-03   1.3072614e-01
   6.7000000e+02   1.0531250e+03   2.3846858e+02   1.0940108e-01   1.0095730e-02   1.0912387e-01
   6.7100000e+02   1.0537500e+03   2.3892893e+02   1.1299922e-01  -2.6385391e-03   1.1316505e-01
   6.7200000e+02   1.0543750e+03   2.4001658e+02   1.1039077e-01   1.0050244e-02   1.1012367e-01
   6.7300000e+02   1.0550000e+03   2.4075453e+02   1.1579257e-01   7.3015472e-03   1.1576329e-01
   6.7400000e+02   1.0556250e+03   2.4036568e+02   1.3984595e-01   9.1830235e-03   1.3978702e-01
   6.7500000e+02   1.0562500e+03   2.4021563e+02   1.0832103e-01   1.1795568e-03   1.0850314e-01
   6.7600000e+02   1.0568750e+03   2.4215650e+02   1.1493931e-01   9.0221839e-03   1.1478411e-01
   6.7700000e+02   1.0575000e+03   2.4354117e+02   1.2492391e-01   1.2553761e-03   1.2513504e-01
   6.7800000e+02   1.0581250e+03   2.4369107e+02   1.2094490e-01   2.1052384e-02   1.1930587e-01
   6.7900000e+02   1.0587500e+03   2.4330994e+02   9.1294290e-02  -1.9567441e-03   9.1432192e-02
   6.8000000e+02   1.0593750e+03   2.4368781e+02   9.9674631e-02   4.0302555e-02   9.1321922e-02
   6.8100000e+02   1.0600000e+03   2.4312560e+02   7.4529578e-02   2.7573636e-03   7.4608195e-02
   6.8200000e+02   1.0606250e+03   2.4430853e+02   1.2520628e-01   5.5038415e-02   1.1265635e-01
   6.8300000e+02   1.0612500e+03   2.4613131e+02   8.4717286e-02  -9.1201020e-03   8.4371556e-02
   6.8400000e+02   1.0618750e+03   2.4766933e+02   9.6224777e-02   3.1512979e-02   9.1076571e-02
   6.8500000e+02   1.0625000e+03   2.5017098e+02   1.1094459e-01   1.3271848e-03   1.1112975e-01
   6.8600000e+02   1.0631250e+03   2.5281423e+02   1.2667039e-01   4.6392658e-02   1.1807421e-01
   6.8700000e+02   1.0637500e+03   2.5458132e+02   1.1189772e-01  -5.9882766e-03   1.1193187e-01
   6.8800000e+02   1.0643750e+03   2.5625459e+02   1.0440434e-01   1.7290470e-02   1.0314187e-01
   6.8900000e+02   1.0650000e+03   2.5796087e+02   9.4948479e-02  -3.3811173e-04   9.5113147e-02
   6.9000000e+02   1.0656250e+03   2.5845700e+02   1.2050956e-01   3.8536092e-03   1.2065759e-01
   6.9100000e+02   1.0662500e+03   2.5857309e+02   1.3163763e-01   1.1726461e-02   1.3134251e-01
   6.9200000e+02   1.0668750e+03   2.6221323e+02   7.6256965e-02   8.1286763e-03   7.5954466e-02
   6.9300000e+02   1.0675000e+03   2.6466116e+02   5.2798810e-02  -4.1759330e-03   5.2725027e-02
   6.9400000e+02   1.0681250e+03   2.6563184e+02   3.5604330e-02   8.5430049e-03   3.4624386e-02
   6.9500000e+02   1.0687500e+03   2.6573336e+02   2.8596265e-02  -7.6878273e-03   2.7591430e-02
   6.9600000e+02   1.0693750e+03   2.6774592e+02   3.0529235e-02   3.3298965e-03   3.0399915e-02
   6.9700000e+02   1.0700000e+03   2.6898433e+02   3.8129585e-02  -7.2721457e-03   3.7494835e-02
   6.9800000e+02   1.0706250e+03   2.6909659e+02   3.1959572e-02   2.5858301e-03   3.1910239e-02
   6.9900000e+02   1.0712500e+03   2.6984318e+02   2.6731170e-02  -7.2842189e-03   2.5764325e-02
   7.0000000e+02   1.0718750e+03   2.6959623e+02   7.6476182e-02   4.3288805e-02   6.3154848e-02
   7.0100000e+02   1.0725000e+03   2.6974775e+02   2.2527448e-02  -2.3864274e-03   2.2439680e-02
   7.0200000e+02   1.0731250e+03   2.6951276e+02   2.3131886e-02  -3.2688130e-05   2.3172128e-02
   7.0300000e+02   1.0737500e+03   2.6904218e+02   3.5311204e-02  -9.8522096e-04   3.5358898e-02
   7.0400000e+02   1.0743750e+03   2.6672181e+02   4.2154959e-02  -6.6561691e-04   4.2223072e-02
   7.0500000e+02   1.0750000e+03   2.6719634e+02   5.9500198e-02   1.5347078e-03   5.9583936e-02
   7.0600000e+02   1.0756250e+03   2.6921242e+02   2.8314535e-02  -6.3351290e-04   2.8356720e-02
   7.0700000e+02   1.0762500e+03   2.6975883e+02   2.0882208e-02  -1.1311716e-03   2.0887844e-02
   7.0800000e+02   1.0768750e+03   2.7001940e+02   1.3810332e-02  -1.3890936e-03   1.3764211e-02
   7.0900000e+02   1.0775000e+03   2.6989905e+02   1.7839794e-02  -6.4290111e-03   1.6670062e-02
   7.1000000e+02   1.0781250e+03   2.7017305e+02   1.9563354e-02   3.0627856e-03   1.9355748e-02
   7.1100000e+02   1.0787500e+03   2.7004468e+02   2.7368124e-02  -4.4876527e-03   2.7044682e-02
   7.1200000e+02   1.0793750e+03   2.7019037e+02   2.0904994e-02   6.5293399e-03   1.9893734e-02
   7.1300000e+02   1.0800000e+03   2.6977781e+02   2.3132622e-02  -4.4008396e-03   2.2749678e-02
   7.1400000e+02   1.0806250e+03   2.6929099e+02   4.4214573e-02   2.1146297e-02   3.8897508e-02
   7.1500000e+02   1.0812500e+03   2.6837355e+02   5.5629921e-02   4.9063520e-03   5.5509592e-02
   7.1600000e+02   1.0818750e+03   2.6944929e+02   3.4001918e-02   7.2326900e-04   3.4053397e-02
   7.1700000e+02   1.0825000e+03   2.7017370e+02   2.1534922e-02  -4.7590399e-03   2.1039044e-02
   7.1800000e+02   1.0831250e+03   2.7036776e+02   1.9047928e-02   6.9277943e-03   1.7774312e-02
   7.1900000e+02   1.0837500e+03   2.7021074e+02   1.9371871e-02  -5.0567548e-03   1.8732781e-02
   7.2000000e+02   1.0843750e+03   2.7017845e+02   1.1410921e-02  -1.0878635e-03   1.1378719e-02
   7.2100000e+02   1.0850000e+03   2.6988567e+02   1.4126394e-02  -2.9955492e-03   1.3829163e-02
   7.2200000e+02   1.0856250e+03   2.6979166e+02   1.5639219e-02   1.3923406e-03   1.5604231e-02
   7.2300000e+02   1.0862500e+03   2.7003428e+02   1.8592145e-02  -1.8759843e-03   1.8529455e-02
   7.2400000e+02   1.0868750e+03   2.7002357e+02   2.2302966e-02   6.7511015e-03   2.1293645e-02
   7.2500000e+02   1.0875000e+03   2.6954199e+02   2.8495486e-02  -4.4251755e-03   2.8198786e-02
   7.2600000e+02   1.0881250e+03   2.6990770e+02   2.2338277e-02   2.0794421e-04   2.2376190e-02
   7.2700000e+02   1.0887500e+03   2.7024175e+02   2.2402952e-02  -4.7291489e-03   2.1936231e-02
   7.2800000e+02   1.0893750e+03   2.7035931e+02   2.5069238e-02   9.8086716e-03   2.3110846e-02
   7.2900000e+02   1.0900000e+03   2.7028432e+02   2.2533146e-02  -2.6666415e-03   2.2413747e-02
   7.3000000e+02   1.0906250e+03   2.6932368e+02   2.5351059e-02   9.7763958e-04   2.5376296e-02
   7.3100000e+02   1.0912500e+03   2.6811087e+02   3.1023207e-02   4.3405864e-04   3.1074166e-02
   7.3200000e+02   1.0918750e+03   2.6962840e+02   4.3720832e-02   5.9413743e-03   4.3390650e-02
   7.3300000e+02   1.0925000e+03   2.7052905e+02   2.8436778e-02  -3.8640792e-03   2.8222063e-02
   7.3400000e+02   1.0931250e+03   2.7062305e+02   2.3710959e-02   1.0639878e-02   2.1226565e-02
   7.3500000e+02   1.0937500e+03   2.7045697e+02   1.9276444e-02  -4.1805881e-03   1.8850405e-02
   7.3600000e+02   1.0943750e+03   2.7019364e+02   2.4024699e-02   4.9373325e-03   2.3552815e-02
   7.3700000e+02   1.0950000e+03   2.7019939e+02   2.8329374e-02  -4.0758010e-03   2.8083443e-02
   7.3800000e+02   1.2100000e+03   2.6851703e+02   3.0665187e-02   8.2063840e-04   3.0707562e-02
   7.3900000e+02   1.2112500e+03   2.6329419e+02   2.4018251e-02  -6.1562072e-03   2.3256299e-02
   7.4000000e+02   1.2125000e+03   2.6332904e+02   2.9873125e-02  -5.8579334e-03   2.9344132e-02
   7.4100000e+02   1.2137500e+03   2.6868318e+02   2.7451226e-02  -8.3046961e-05   2.7498883e-02
   7.4200000e+02   1.2150000e+03   2.6996695e+02   2.0366510e-02  -1.9670508e-03   2.0306581e-02
   7.4300000e+02   1.2162500e+03   2.6968912e+02   1.6471646e-02   1.5593011e-03   1.6426217e-02
   7.4400000e+02   1.2175000e+03   2.6771801e+02   2.7409379e-02  -1.7530012e-03   2.7400876e-02
   7.4500000e+02   1.2187500e+03   2.6557101e+02   2.3881867e-02  -3.3466229e-03   2.3687379e-02
